CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION
WIKU3670684,APL,5/29/2024,5/29/2024,Wednesday,17:31:14,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU8447237,ESL,9/27/2024,9/27/2024,Friday,2:57:02,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4151791,APL,10/8/2024,10/8/2024,Tuesday,15:31:59,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU4078529,ESL,5/28/2024,5/28/2024,Tuesday,2:37:11,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU3868667,HLL,6/10/2024,6/10/2024,Monday,15:13:16,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU5243573,NVSL,1/3/2024,1/3/2024,Wednesday,19:11:23,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8265551,APL,10/22/2024,10/22/2024,Tuesday,2:00:33,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7918173,MLH,12/26/2024,12/26/2024,Thursday,13:43:43,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6605230,NVSL,2/9/2024,2/9/2024,Friday,18:47:34,PM,OT,Open Top,22U1,20,8'6'',8,Ventilated,No,MT,Empty
WIKU8049283,ESL,1/23/2024,1/23/2024,Tuesday,11:26:13,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1942190,APL,7/31/2024,7/31/2024,Wednesday,3:22:12,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU4930336,MLH,10/18/2024,10/18/2024,Friday,16:10:58,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU4902484,MLH,6/17/2024,6/17/2024,Monday,12:29:58,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6682165,ESL,2/8/2024,2/8/2024,Thursday,15:32:33,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8559235,NVSL,11/18/2024,11/18/2024,Monday,6:20:52,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9129156,APL,3/25/2024,3/25/2024,Monday,15:22:01,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU8250122,ESL,1/12/2024,1/12/2024,Friday,16:11:42,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU2940464,ESL,11/1/2024,11/1/2024,Friday,13:23:39,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU7607442,NVSL,10/19/2024,10/19/2024,Saturday,5:47:38,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WIKU7941769,ESL,3/4/2024,3/4/2024,Monday,13:45:13,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU4843392,MLH,7/29/2024,7/29/2024,Monday,17:25:58,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2964369,MLH,10/27/2024,10/27/2024,Sunday,1:12:27,AM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,T/S,Transhipment
WFHU1758482,HLL,10/23/2024,10/23/2024,Wednesday,3:37:26,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU6211691,NVSL,8/28/2024,8/28/2024,Wednesday,8:13:03,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3437032,MLH,4/21/2024,4/21/2024,Sunday,8:03:51,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU7324038,APL,3/19/2024,3/19/2024,Tuesday,14:05:40,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1942530,NVSL,8/16/2024,8/16/2024,Friday,14:26:46,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU4479419,ESL,3/5/2024,3/5/2024,Tuesday,4:48:54,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU8182356,APL,12/22/2024,12/22/2024,Sunday,19:50:03,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7186976,ESL,1/31/2024,1/31/2024,Wednesday,4:38:06,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU3250394,HLL,3/22/2024,3/22/2024,Friday,18:50:50,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7423115,MLH,2/25/2024,2/25/2024,Sunday,20:29:34,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8124123,NVSL,4/5/2024,4/5/2024,Friday,14:07:51,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
WFHU8087898,NVSL,3/2/2024,3/2/2024,Saturday,8:16:18,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8017300,MLH,3/7/2024,3/7/2024,Thursday,15:23:19,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU7816929,NVSL,11/24/2024,11/24/2024,Sunday,0:40:10,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU1173839,HLL,6/1/2024,6/1/2024,Saturday,2:53:09,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1425238,NVSL,4/12/2024,4/12/2024,Friday,3:22:05,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8612874,MLH,9/11/2024,9/11/2024,Wednesday,10:10:54,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU9455765,APL,10/13/2024,10/13/2024,Sunday,9:57:32,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4499702,MLH,5/12/2024,5/12/2024,Sunday,10:52:41,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2967379,HLL,10/5/2024,10/5/2024,Saturday,11:31:32,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU8905347,MLH,5/10/2024,5/10/2024,Friday,18:53:42,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU2299944,NVSL,7/9/2024,7/9/2024,Tuesday,13:29:18,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3947338,NVSL,12/27/2024,12/27/2024,Friday,9:33:33,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU7085085,ESL,12/2/2024,12/2/2024,Monday,17:01:42,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2067504,HLL,3/26/2024,3/26/2024,Tuesday,1:23:16,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
TRLU5444044,APL,7/16/2024,7/16/2024,Tuesday,9:42:17,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU8246758,HLL,9/19/2024,9/19/2024,Thursday,5:32:57,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9403901,MLH,11/18/2024,11/18/2024,Monday,15:27:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1930683,MLH,5/25/2024,5/25/2024,Saturday,6:19:55,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1790639,MLH,8/13/2024,8/13/2024,Tuesday,8:53:14,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU1898171,NVSL,9/23/2024,9/23/2024,Monday,12:25:02,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU7894382,APL,5/9/2024,5/9/2024,Thursday,21:36:47,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
TRLU7725547,APL,5/10/2024,5/10/2024,Friday,5:12:54,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU5544797,ESL,4/8/2024,4/8/2024,Monday,9:07:58,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1609596,NVSL,3/27/2024,3/27/2024,Wednesday,12:21:41,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8301627,HLL,9/22/2024,9/22/2024,Sunday,7:06:57,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU6805872,HLL,5/31/2024,5/31/2024,Friday,1:04:26,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU2231930,HLL,11/7/2024,11/7/2024,Thursday,16:44:56,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU2958081,MLH,6/23/2024,6/23/2024,Sunday,2:59:45,AM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU5770491,MLH,12/17/2024,12/17/2024,Tuesday,23:13:33,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
WIKU3460178,MLH,7/19/2024,7/19/2024,Friday,9:41:28,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU2917236,MLH,6/4/2024,6/4/2024,Tuesday,17:53:28,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3376388,NVSL,10/2/2024,10/2/2024,Wednesday,22:47:46,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2763980,MLH,10/18/2024,10/18/2024,Friday,2:49:58,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU5300512,APL,8/10/2024,8/10/2024,Saturday,0:19:23,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3869232,ESL,10/28/2024,10/28/2024,Monday,17:40:14,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU1493637,APL,2/28/2024,2/28/2024,Wednesday,16:00:39,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU3923727,NVSL,4/6/2024,4/6/2024,Saturday,22:16:13,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WFHU5519761,APL,6/6/2024,6/6/2024,Thursday,11:49:59,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1291225,MLH,7/27/2024,7/27/2024,Saturday,15:10:13,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7289230,MLH,10/13/2024,10/13/2024,Sunday,14:43:36,PM,OT,Open Top,22U1,20,8'6'',8,Ventilated,No,T/S,Transhipment
GCSU1417072,NVSL,1/9/2024,1/9/2024,Tuesday,23:59:49,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8180559,NVSL,3/31/2024,3/31/2024,Sunday,11:23:48,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU3166214,HLL,4/17/2024,4/17/2024,Wednesday,2:03:41,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU1211302,MLH,8/7/2024,8/7/2024,Wednesday,0:06:57,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
GCSU4638396,ESL,4/15/2024,4/15/2024,Monday,21:34:27,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1151179,HLL,11/9/2024,11/9/2024,Saturday,20:00:52,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU3934807,HLL,2/17/2024,2/17/2024,Saturday,15:00:39,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU4057920,APL,2/3/2024,2/3/2024,Saturday,10:58:29,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4848765,APL,2/14/2024,2/14/2024,Wednesday,18:57:26,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU4277014,NVSL,5/19/2024,5/19/2024,Sunday,2:57:38,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU3228732,MLH,8/24/2024,8/24/2024,Saturday,7:13:37,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8520794,APL,4/27/2024,4/27/2024,Saturday,0:12:56,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU8056663,MLH,8/12/2024,8/12/2024,Monday,13:35:19,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8336665,MLH,8/21/2024,8/21/2024,Wednesday,17:18:47,PM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,T/S,Transhipment
GCSU5846826,MLH,1/24/2024,1/24/2024,Wednesday,13:33:48,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WIKU1204108,HLL,3/5/2024,3/5/2024,Tuesday,18:34:55,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU5706928,ESL,5/20/2024,5/20/2024,Monday,4:51:47,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8120260,APL,8/30/2024,8/30/2024,Friday,18:40:19,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1042766,MLH,12/9/2024,12/9/2024,Monday,21:47:53,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU2527548,HLL,12/10/2024,12/10/2024,Tuesday,22:00:49,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU2210556,HLL,10/22/2024,10/22/2024,Tuesday,16:17:52,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU4976322,MLH,4/8/2024,4/8/2024,Monday,22:54:48,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU5855222,ESL,8/27/2024,8/27/2024,Tuesday,1:27:52,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU7918896,MLH,7/12/2024,7/12/2024,Friday,1:30:44,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU4976227,ESL,3/15/2024,3/15/2024,Friday,9:06:39,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
TRLU3648437,NVSL,5/23/2024,5/23/2024,Thursday,23:05:39,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU8481231,NVSL,4/20/2024,4/20/2024,Saturday,17:38:04,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
TRLU8378861,NVSL,2/8/2024,2/8/2024,Thursday,1:17:54,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2546047,MLH,11/14/2024,11/14/2024,Thursday,17:46:29,PM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,MT,Empty
GCSU3082287,APL,7/19/2024,7/19/2024,Friday,10:52:22,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU3990826,NVSL,4/18/2024,4/18/2024,Thursday,19:29:01,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU5024332,APL,9/14/2024,9/14/2024,Saturday,20:54:04,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU5028375,APL,11/25/2024,11/25/2024,Monday,17:48:19,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU5278680,APL,4/28/2024,4/28/2024,Sunday,17:26:24,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU9428783,HLL,3/21/2024,3/21/2024,Thursday,0:12:41,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU3951732,NVSL,10/27/2024,10/27/2024,Sunday,15:19:27,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU9036618,HLL,7/20/2024,7/20/2024,Saturday,10:56:32,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9660454,APL,7/19/2024,7/19/2024,Friday,5:53:40,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU1948395,NVSL,9/26/2024,9/26/2024,Thursday,13:19:45,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6674301,APL,10/2/2024,10/2/2024,Wednesday,7:16:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU8852159,NVSL,8/31/2024,8/31/2024,Saturday,13:54:41,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,EXP,Export Service
WIKU9400973,NVSL,4/28/2024,4/28/2024,Sunday,18:43:38,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU4520702,APL,5/20/2024,5/20/2024,Monday,10:17:43,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
GCSU8093594,ESL,9/3/2024,9/3/2024,Tuesday,8:12:54,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WFHU3042244,ESL,3/17/2024,3/17/2024,Sunday,0:11:26,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU2431790,MLH,7/16/2024,7/16/2024,Tuesday,23:41:38,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU5730920,NVSL,10/18/2024,10/18/2024,Friday,11:37:59,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU6306216,NVSL,12/11/2024,12/11/2024,Wednesday,14:22:39,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU7019962,ESL,12/23/2024,12/23/2024,Monday,10:43:42,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2042432,MLH,5/17/2024,5/17/2024,Friday,9:01:03,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WFHU8067804,HLL,8/23/2024,8/23/2024,Friday,13:16:33,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU7939483,ESL,11/19/2024,11/19/2024,Tuesday,9:29:07,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6540537,APL,8/5/2024,8/5/2024,Monday,16:14:11,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU6618178,NVSL,9/11/2024,9/11/2024,Wednesday,14:53:42,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU3487789,APL,3/27/2024,3/27/2024,Wednesday,13:03:59,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU9777019,ESL,4/6/2024,4/6/2024,Saturday,12:08:36,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9038935,HLL,7/7/2024,7/7/2024,Sunday,17:46:34,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU4586498,ESL,3/31/2024,3/31/2024,Sunday,7:05:40,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
TRLU2093547,APL,12/7/2024,12/7/2024,Saturday,22:30:44,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU4221011,NVSL,5/3/2024,5/3/2024,Friday,21:07:21,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU7997132,APL,12/21/2024,12/21/2024,Saturday,11:17:05,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4553379,NVSL,12/21/2024,12/21/2024,Saturday,5:11:18,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU9918183,NVSL,3/24/2024,3/24/2024,Sunday,21:35:14,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU7555965,HLL,9/22/2024,9/22/2024,Sunday,17:24:29,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3755450,APL,6/27/2024,6/27/2024,Thursday,3:10:01,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9832501,MLH,1/11/2024,1/11/2024,Thursday,7:41:49,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU9709939,NVSL,5/17/2024,5/17/2024,Friday,7:39:02,AM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,MT,Empty
ESDU2169719,APL,12/12/2024,12/12/2024,Thursday,21:10:34,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3021935,HLL,10/13/2024,10/13/2024,Sunday,20:48:42,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,T/S,Transhipment
GCSU5428731,HLL,7/8/2024,7/8/2024,Monday,6:19:09,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7702745,APL,1/31/2024,1/31/2024,Wednesday,9:05:43,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU5620399,APL,4/3/2024,4/3/2024,Wednesday,20:24:35,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU5642890,APL,3/13/2024,3/13/2024,Wednesday,15:38:42,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WIKU2105635,APL,5/12/2024,5/12/2024,Sunday,1:33:34,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1062537,NVSL,5/2/2024,5/2/2024,Thursday,13:42:15,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,EXP,Export Service
WFHU1048501,NVSL,3/11/2024,3/11/2024,Monday,1:01:02,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU1818511,APL,5/7/2024,5/7/2024,Tuesday,1:16:30,AM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,MT,Empty
ESDU2012367,MLH,2/9/2024,2/9/2024,Friday,23:28:02,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,MT,Empty
WFHU9897174,MLH,5/5/2024,5/5/2024,Sunday,19:41:56,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9445656,ESL,5/2/2024,5/2/2024,Thursday,17:49:08,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6954559,HLL,7/28/2024,7/28/2024,Sunday,12:58:53,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6566811,APL,11/10/2024,11/10/2024,Sunday,17:05:18,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WFHU6456287,ESL,8/24/2024,8/24/2024,Saturday,20:23:25,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU5786938,APL,8/13/2024,8/13/2024,Tuesday,16:32:40,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU9217644,NVSL,11/9/2024,11/9/2024,Saturday,6:40:22,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU3914147,HLL,8/5/2024,8/5/2024,Monday,1:00:25,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU7642185,NVSL,4/21/2024,4/21/2024,Sunday,11:07:27,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
WIKU9882944,APL,5/8/2024,5/8/2024,Wednesday,9:17:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU2495176,HLL,9/10/2024,9/10/2024,Tuesday,3:47:08,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU6496815,APL,6/20/2024,6/20/2024,Thursday,20:52:19,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU8232963,APL,9/24/2024,9/24/2024,Tuesday,22:46:19,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU7112942,NVSL,7/17/2024,7/17/2024,Wednesday,21:21:58,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9156496,HLL,12/18/2024,12/18/2024,Wednesday,4:10:16,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7371364,APL,4/10/2024,4/10/2024,Wednesday,14:06:55,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6819528,MLH,10/19/2024,10/19/2024,Saturday,15:18:49,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU3677983,MLH,5/16/2024,5/16/2024,Thursday,9:44:16,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
GCSU3064675,ESL,9/29/2024,9/29/2024,Sunday,9:03:02,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU9305613,APL,6/22/2024,6/22/2024,Saturday,4:32:44,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4373916,NVSL,4/6/2024,4/6/2024,Saturday,12:50:46,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU1160147,NVSL,3/2/2024,3/2/2024,Saturday,2:55:51,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1698620,NVSL,10/14/2024,10/14/2024,Monday,6:08:35,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WFHU3954704,HLL,2/11/2024,2/11/2024,Sunday,7:06:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU3229169,HLL,8/21/2024,8/21/2024,Wednesday,3:55:15,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
